OBJECTID,KHETNAME,KHETCODE,SROKCODE,KHUMCODE,KHUMNAME,SROKNAME,Perimet,Area,Ha,headwork,history,health,irripro,pagoda,school,canal,building,FAM19,MAL19,FEM19,FAM17,MAL17,FEM17,vilage_n,settel_h,orchard,crop,paddy_h,urban_h,srok,khum,khet,para,area_1,hect,lat,long,lat1,long1
"1547",Siemreap,"17","1701","170101",Char Chhuk,Angkor Chum,32452.646924,50970348.137500,5097.034814,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,630.000000,1484.000000,1487.000000,599.000000,1463.000000,1546.000000,4.000000,172.400000,0.000000,0.000000,127.240000,0.430000,Angkor Chum,Char Chhuk,Siemreap,32452.647,50970348.138,5097.035,13.667000,103.6210,13.890,103.640
"1549",Banteay Meanchey,"01","0105","010501",Changha,Ou Chrov,45447.122059,63357824.006600,6335.782401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.090000,1.000000,1338.000000,2423.000000,2487.000000,1334.000000,2397.000000,2628.000000,4.000000,237.500000,0.000000,0.000000,2106.200000,4.000000,Ou Chrov,Changha,Banteay Meanchey,45447.122,63357824.007,6335.782,13.652000,102.8890,13.900,103.370
"1550",Banteay Meanchey,"01","0106","010604",Mkak,Serei Saophoan,36809.291744,74807590.044100,7480.759004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.680000,2.000000,497.000000,1030.000000,1108.000000,484.000000,972.000000,1044.000000,2.000000,84.260000,0.000000,0.090000,2011.400000,1.400000,Serei Saophoan,Mkak,Banteay Meanchey,36809.292,74807590.044,7480.759,13.675000,102.9610,13.900,103.370
"1552",Siemreap,"17","1701","170107",Ta Saom,Angkor Chum,37181.302847,54585100.693400,5458.510069,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,7.000000,190.000000,378.000000,450.000000,184.000000,409.000000,404.000000,1.000000,70.180000,0.000000,0.000000,404.770000,4.200000,Angkor Chum,Ta Saom,Siemreap,37181.303,54585100.693,5458.510,13.671000,103.6770,13.890,103.640
"1555",Banteay Meanchey,"01","0110","011001",Nimitt,Paoy Paet,60512.150211,159355269.283000,15935.526928,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4838.360000,33.000000,2518.000000,6303.000000,6512.000000,2533.000000,5210.000000,5352.000000,8.000000,665.660000,0.000000,113.330000,2073.030000,37.620000,Paoy Paet,Nimitt,Banteay Meanchey,60512.150,159355269.283,15935.527,13.634000,102.6910,13.900,103.370
"1556",Siemreap,"17","1706","170604",Krouch Kor,Kralanh,27961.889183,33543523.392900,3354.352339,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,804.000000,1825.000000,1891.000000,803.000000,1737.000000,1864.000000,3.000000,131.710000,0.000000,0.000000,159.720000,10.660000,Kralanh,Krouch Kor,Siemreap,27961.889,33543523.393,3354.352,13.702000,103.5850,13.890,103.640
"1558",Banteay Meanchey,"01","0104","010407",Tean Kam,Preah Netr Preah,32081.057781,50701869.243300,5070.186924,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,4.670000,377.000000,1035.000000,2032.000000,2188.000000,1006.000000,1939.000000,2142.000000,6.000000,157.350000,0.000000,0.000000,3333.940000,98.420000,Preah Netr Preah,Tean Kam,Banteay Meanchey,32081.058,50701869.243,5070.187,13.705000,103.2270,13.900,103.370
"1560",Siemreap,"17","1701","170104",Koul,Angkor Chum,21958.932386,12855736.393300,1285.573639,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,105.000000,265.000000,234.000000,108.000000,229.000000,244.000000,1.000000,85.600000,0.000000,0.000000,95.190000,1.470000,Angkor Chum,Koul,Siemreap,21958.932,12855736.393,1285.574,13.724000,103.6320,13.890,103.640
"1562",Siemreap,"17","1706","170607",Saen Sokh,Kralanh,45189.292636,73113679.037000,7311.367904,0.000000,3.000000,1.000000,0.000000,0.000000,5.000000,0.000000,896.000000,1387.000000,3258.000000,2999.000000,1288.000000,3288.000000,2984.000000,8.000000,168.190000,0.000000,0.000000,4942.440000,137.690000,Kralanh,Saen Sokh,Siemreap,45189.293,73113679.037,7311.368,13.708000,103.5200,13.890,103.640
"1564",Siemreap,"17","1701","170102",Doun Peng,Angkor Chum,31787.209421,58373756.339800,5837.375634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,560.000000,1445.000000,1444.000000,538.000000,1457.000000,1406.000000,2.000000,87.760000,0.000000,0.000000,479.560000,3.980000,Angkor Chum,Doun Peng,Siemreap,31787.209,58373756.340,5837.376,13.730000,103.7040,13.890,103.640
"1576",Banteay Meanchey,"01","0103","010304",Spean Sraeng,Phnum Srok,58016.286989,63657651.182000,6365.765118,1.000000,0.000000,0.000000,0.000000,1.000000,2.000000,2.590000,995.000000,1000.000000,2313.000000,2300.000000,994.000000,2169.000000,2248.000000,6.000000,113.770000,0.000000,369.200000,5482.880000,170.010000,Phnum Srok,Spean Sraeng,Banteay Meanchey,58016.287,63657651.182,6365.765,13.711000,103.3990,13.900,103.370
"1579",Banteay Meanchey,"01","0103","010305",Srah Chik,Phnum Srok,45328.678345,84768381.041100,8476.838104,0.000000,1.000000,1.000000,0.000000,2.000000,6.000000,8.120000,2199.000000,1721.000000,3786.000000,3855.000000,1708.000000,3637.000000,3860.000000,9.000000,287.590000,0.000000,125.190000,7935.200000,382.100000,Phnum Srok,Srah Chik,Banteay Meanchey,45328.678,84768381.041,8476.838,13.720000,103.3120,13.900,103.370
"1581",Banteay Meanchey,"01","0108","010805",Ta Baen,Svay Chek,27616.418546,27131175.310300,2713.117531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,899.000000,1641.000000,1729.000000,889.000000,1576.000000,1647.000000,4.000000,120.510000,0.000000,0.180000,502.360000,1.260000,Svay Chek,Ta Baen,Banteay Meanchey,27616.419,27131175.310,2713.118,13.766000,102.9790,13.900,103.370
"1588",Siemreap,"17","1712","171203",Tram Sasar,Srei Snam,57311.107959,84185845.587600,8418.584559,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.540000,556.000000,780.000000,2152.000000,2246.000000,733.000000,2091.000000,2159.000000,4.000000,319.170000,0.000000,85.870000,5754.670000,152.730000,Srei Snam,Tram Sasar,Siemreap,57311.108,84185845.588,8418.585,13.758000,103.4560,13.890,103.640
"1591",Banteay Meanchey,"01","0108","010806",Ta Phou,Svay Chek,48648.113565,82574959.539100,8257.495954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,510.000000,1435.000000,1449.000000,508.000000,911.000000,953.000000,3.000000,128.600000,0.000000,0.000000,1387.980000,3.280000,Svay Chek,Ta Phou,Banteay Meanchey,48648.114,82574959.539,8257.496,13.768000,103.0460,13.900,103.370
"1592",Siemreap,"17","1714","171404",Svay Sa,Varin,56391.675710,95164156.058300,9516.415606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,959.000000,2052.000000,2150.000000,905.000000,1902.000000,2013.000000,4.000000,106.610000,0.000000,3.270000,475.590000,3.890000,Varin,Svay Sa,Siemreap,56391.676,95164156.058,9516.416,13.781000,103.7780,13.890,103.640
"1596",Banteay Meanchey,"01","0103","010306",Phnum Dei,Phnum Srok,54456.578646,60455630.576200,6045.563058,0.000000,0.000000,1.000000,0.000000,2.000000,14.000000,7761.200000,2153.000000,1670.000000,3685.000000,3626.000000,1689.000000,3829.000000,3718.000000,9.000000,903.030000,0.000000,1418.490000,3564.860000,970.110000,Phnum Srok,Phnum Dei,Banteay Meanchey,54456.579,60455630.576,6045.563,13.758000,103.3680,13.900,103.370
"1601",Banteay Meanchey,"01","0108","010803",Sla Kram,Svay Chek,82529.489250,171400676.226000,17140.067623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2780.540000,2.000000,822.000000,1638.000000,1552.000000,821.000000,1588.000000,1498.000000,2.000000,152.610000,0.000000,11.390000,1507.180000,0.600000,Svay Chek,Sla Kram,Banteay Meanchey,82529.489,171400676.226,17140.068,13.760000,102.8840,13.900,103.370
"1605",Siemreap,"17","1701","170106",Srae Khvav,Angkor Chum,49176.014776,108556049.670000,10855.604967,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,286.000000,560.000000,649.000000,231.000000,598.000000,541.000000,1.000000,71.990000,0.000000,15.080000,485.230000,2.210000,Angkor Chum,Srae Khvav,Siemreap,49176.015,108556049.670,10855.605,13.796000,103.6700,13.890,103.640
"1608",Banteay Meanchey,"01","0108","010801",Phkoam,Svay Chek,52221.900727,88739642.998900,8873.964300,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2997.450000,5.000000,114.000000,293.000000,277.000000,136.000000,295.000000,292.000000,1.000000,94.480000,0.000000,59.000000,190.630000,3.840000,Svay Chek,Phkoam,Banteay Meanchey,52221.901,88739642.999,8873.964,13.820000,103.1510,13.900,103.370
"1610",Siemreap,"17","1712","171205",Prei,Srei Snam,36804.010080,38951370.310400,3895.137031,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,4.490000,710.000000,882.000000,2239.000000,2139.000000,856.000000,2197.000000,2278.000000,5.000000,70.350000,0.000000,317.420000,3108.500000,80.940000,Srei Snam,Prei,Siemreap,36804.010,38951370.310,3895.137,13.843000,103.4520,13.890,103.640
"1615",Siemreap,"17","1714","171402",Lvea Krang,Varin,40126.414985,68964742.965300,6896.474297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,914.000000,2025.000000,1981.000000,865.000000,1936.000000,1815.000000,3.000000,93.640000,0.000000,60.290000,168.530000,3.460000,Varin,Lvea Krang,Siemreap,40126.415,68964742.965,6896.474,13.834000,103.9100,13.890,103.640
"1616",Siemreap,"17","1714","171401",Prasat,Varin,74632.462292,154906688.909000,15490.668891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,1084.000000,2414.000000,2411.000000,1029.000000,2132.000000,2569.000000,4.000000,315.450000,0.000000,2.600000,862.040000,5.440000,Varin,Prasat,Siemreap,74632.462,154906688.909,15490.669,13.800000,103.8360,13.890,103.640
"1617",Siemreap,"17","1712","171202",Klang Hay,Srei Snam,31778.156462,35318780.235500,3531.878024,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,8437.560000,264.000000,212.000000,454.000000,503.000000,212.000000,434.000000,457.000000,2.000000,72.880000,0.000000,161.150000,1640.660000,23.470000,Srei Snam,Klang Hay,Siemreap,31778.156,35318780.236,3531.878,13.868000,103.4880,13.890,103.640
"1618",Siemreap,"17","1712","171201",Chrouy Neang Nguon,Srei Snam,53937.228639,87168885.239400,8716.888524,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.550000,33.000000,274.000000,641.000000,661.000000,267.000000,642.000000,656.000000,1.000000,281.880000,0.000000,121.270000,1620.450000,8.950000,Srei Snam,Chrouy Neang Nguon,Siemreap,53937.229,87168885.239,8716.889,13.830000,103.5480,13.890,103.640
"1631",Banteay Meanchey,"01","0103","010303",Ponley,Phnum Srok,78548.381537,135227135.254000,13522.713525,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.300000,37.000000,701.000000,1582.000000,1589.000000,685.000000,1578.000000,1601.000000,2.000000,212.690000,0.000000,39.450000,3640.110000,26.620000,Phnum Srok,Ponley,Banteay Meanchey,78548.382,135227135.254,13522.714,13.804000,103.2120,13.900,103.370
"1632",Banteay Meanchey,"01","0107","010705",Kouk Kakthen,Thma Puok,57757.906538,131552700.575000,13155.270057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1848.230000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.990000,0.000000,0.770000,446.530000,7.030000,Thma Puok,Kouk Kakthen,Banteay Meanchey,57757.907,131552700.575,13155.270,13.886000,103.1440,13.900,103.370
"1638",Siemreap,"17","1714","171405",Varin,Varin,75257.401266,249650530.246000,24965.053025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.020000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,235.860000,0.000000,37.160000,463.100000,11.530000,Varin,Varin,Siemreap,75257.401,249650530.246,24965.053,13.914000,103.8190,13.890,103.640
"1640",Banteay Meanchey,"01","0103","010302",Poy Char,Phnum Srok,73961.651032,242738748.443000,24273.874844,1.000000,0.000000,1.000000,1.000000,1.000000,14.000000,7.960000,2156.000000,2176.000000,4832.000000,5070.000000,2153.000000,4774.000000,5020.000000,8.000000,1147.210000,0.000000,910.710000,1.080000,1207.150000,Phnum Srok,Poy Char,Banteay Meanchey,73961.651,242738748.443,24273.875,13.853000,103.2900,13.900,103.370
"1641",Oddar Meanchey,"22","2203","220301",Cheung Tien,Chong Kal,69777.443874,95102529.879400,9510.252988,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5690.880000,37.000000,426.000000,876.000000,903.000000,429.000000,899.000000,955.000000,2.000000,48.390000,0.000000,285.440000,3013.300000,9.140000,Chong Kal,Cheung Tien,Oddar Meanchey,69777.444,95102529.879,9510.253,13.928000,103.4980,14.300,103.660
"1646",Banteay Meanchey,"01","0103","010301",Nam Tau,Phnum Srok,92610.427203,188246816.373000,18824.681637,0.000000,0.000000,1.000000,0.000000,1.000000,8.000000,3.230000,2404.000000,2177.000000,4501.000000,4606.000000,2114.000000,4951.000000,4495.000000,14.000000,1198.740000,0.000000,1059.000000,7922.530000,1119.820000,Phnum Srok,Nam Tau,Banteay Meanchey,92610.427,188246816.373,18824.682,13.898000,103.3730,13.900,103.370
"1656",Oddar Meanchey,"22","2203","220302",Chong Kal,Chong Kal,96649.992569,256046425.440000,25604.642544,1.000000,0.000000,0.000000,1.000000,0.000000,7.000000,5029.770000,35.000000,938.000000,2071.000000,2206.000000,913.000000,2032.000000,2069.000000,4.000000,100.720000,0.000000,553.050000,1790.960000,10.190000,Chong Kal,Chong Kal,Oddar Meanchey,96649.993,256046425.440,25604.643,13.998000,103.7030,14.300,103.660
"1658",Oddar Meanchey,"22","2203","220303",Krasang,Chong Kal,61563.973441,145074894.740000,14507.489474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2089.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.040000,2365.470000,0.420000,Chong Kal,Krasang,Oddar Meanchey,61563.973,145074894.740,14507.489,14.031000,103.4650,14.300,103.660
"1660",Oddar Meanchey,"22","2203","220304",Pongro,Chong Kal,84482.270536,269485094.497000,26948.509450,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,76.000000,295.000000,621.000000,640.000000,283.000000,596.000000,629.000000,1.000000,123.640000,0.000000,365.030000,1980.110000,27.840000,Chong Kal,Pongro,Oddar Meanchey,84482.271,269485094.497,26948.509,14.057000,103.6280,14.300,103.660
"1665",Oddar Meanchey,"22","2202","220202",Beng,Banteay Ampil,126632.657594,451500147.103000,45150.014710,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,9.000000,677.000000,1198.000000,1144.000000,266.000000,472.000000,488.000000,2.000000,12.530000,0.230000,207.760000,4798.830000,3.350000,Banteay Ampil,Beng,Oddar Meanchey,126632.658,451500147.103,45150.015,14.040000,103.3100,14.300,103.660
"1666",Oddar Meanchey,"22","2204","220402",Bos Sbov,Samraong,55342.424183,147099605.633000,14709.960563,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.110000,778.620000,0.000000,Samraong,Bos Sbov,Oddar Meanchey,55342.424,147099605.633,14709.961,14.141000,103.4430,14.300,103.660
"1670",Oddar Meanchey,"22","2204","220404",Samraong,Samraong,92354.060789,358210152.136000,35821.015214,3.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.000000,12.000000,2910.000000,6119.000000,6378.000000,2732.000000,5855.000000,6134.000000,10.000000,1017.160000,0.000000,280.030000,1528.850000,42.170000,Samraong,Samraong,Oddar Meanchey,92354.061,358210152.136,35821.015,14.153000,103.6430,14.300,103.660
"1703",Oddar Meanchey,"22","2204","220403",Koun Kriel,Samraong,108366.967585,625758439.651000,62575.843965,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,472.000000,926.000000,915.000000,430.000000,895.000000,850.000000,2.000000,158.550000,0.000000,102.150000,807.140000,13.630000,Samraong,Koun Kriel,Oddar Meanchey,108366.968,625758439.651,62575.844,14.301000,103.6620,14.300,103.660
"0",Siemreap,"17","1712","171206",Slaeng Spean,Srei Snam,6687347.825510,864233777000.000000,55756.906361,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,48.050000,270.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.130000,1297.620000,32.390000,Srei Snam,Slaeng Spean,Siemreap,6687347.826,864233777000.000,55756.906,13.892000,103.6380,13.890,103.640
